no,id_resep,nama_resep,daftar_bahan,waktu_masak,kategori,step_masak,gambar,link asli,list_bahan,list_bahan_stem,list_bahan_norm,waktu_norm,kategori_list,kategori_norm
59,R0059,tekwan ikan tenggiri,"ikan tenggiri,tepung sagu,air es,telur puyuh,jamur kuping,daun bawang,bawang goreng,bawang putih,udang,kaldu udang,micin asatu rose brand,garam,merica,minyak goreng",45,"sup dan kuah, ikan dan seafood, makanan rumahan, menu tradisional daerah","1. Haluskan ikan tenggiri, campur dengan tepung sagu dan air es hingga adonan bisa dipulung. Bentuk bulatan kecil, rebus dalam air mendidih hingga mengapung, angkat.;2. Tumis bawang putih hingga harum, masukkan udang, aduk rata. Tuang kaldu udang, didihkan. Masukkan bola ikan, jamur kuping, dan telur puyuh.;3. Bumbui dengan Micin Asatu Rose Brand, garam, dan merica. Masak hingga semua matang.;4. Sajikan dengan taburan daun bawang dan bawang goreng.",https://img-global.cpcdn.com/recipes/785e694cf12b9689/680x781cq80/tekwan-ikan-tenggiri-foto-resep-utama.webp,https://cookpad.com/id/resep/25791360,"['ikan tenggiri', 'tepung sagu', 'air es', 'telur puyuh', 'jamur kuping', 'daun bawang', 'bawang goreng', 'bawang putih', 'udang', 'kaldu udang', 'micin asatu rose brand', 'garam', 'merica', 'minyak goreng']","['ikan tenggiri', 'tepung sagu', 'air es', 'telur puyuh', 'jamur kuping', 'daun bawang', 'bawang goreng', 'bawang putih', 'udang', 'kaldu udang', 'micin asatu rose brand', 'garam', 'merica', 'minyak goreng']","['ikan tenggiri', 'tepung sagu', 'air es', 'telur puyuh', 'jamur kuping', 'daun bawang', 'bawang merah', 'bawang putih', 'udang', 'kaldu udang', 'micin asatu rose brand', 'garam', 'merica', 'minyak goreng']",45,"['sup dan kuah', 'ikan dan seafood', 'makanan rumahan', 'menu tradisional daerah']","['sup & kuah', 'ikan & seafood', 'makanan rumahan', 'menu tradisional daerah']"
60,R0060,sambal cumi,"cumi,daun jeruk,gula,garam,saus tiram,bawang putih,bawang merah,cabe rawit merah,cabe rawit hijau,cabe merah besar,cabe hijau besar",45,"ikan dan seafood, olahan pedas dan sambal, makanan rumahan","1. Marinasi cumi dengan 1sdt garam dan 1sdt baking powder (agar cumi tidak keras saat dingin) diamkan 15-20menit;2. Cincang bahan cincang, oseng bahan cincang lalu masukkan daun jeruk;3. Lanjut masukkan cumi yang sudah di marinasi (setelah di marinasi di cuci dulu dan ditiriskan bund, di video cuminya direbus tapi saya engakk capekk anak kostt pgn nya buru2). oseng oseng tambahkan garam gula dan saus tiram sesuka seleraa. saya tambahkan kaldu jamur+micinn jugaa.",https://img-global.cpcdn.com/recipes/053c0b14b82b5951/680x781f0.5_0.46625_1.0q80/sambal-cumi-foto-resep-utama.webp,https://cookpad.com/id/resep/25793691,"['cumi', 'daun jeruk', 'gula', 'garam', 'saus tiram', 'bawang putih', 'bawang merah', 'cabe rawit merah', 'cabe rawit hijau', 'cabe merah besar', 'cabe hijau besar']","['cumi', 'daun jeruk', 'gula', 'garam', 'saus tiram', 'bawang putih', 'bawang merah', 'cabe rawit merah', 'cabe rawit hijau', 'cabe merah besar', 'cabe hijau besar']","['cumi', 'daun jeruk', 'gula', 'garam', 'saus tiram', 'bawang putih', 'bawang merah', 'cabe rawit', 'cabe rawit hijau', 'cabe merah besar', 'cabe hijau besar']",45,"['ikan dan seafood', 'olahan pedas dan sambal', 'makanan rumahan']","['ikan & seafood', 'olahan pedas & sambal', 'makanan rumahan']"
61,R0061,Sate Kambing Pedas Manis,"daging kambing,daun pepaya,bumbu marinasi,bawang merah,bawang putih,kemiri,garam,ketumbar,jahe,daun jeruk,kecap,cabe rawit,bawang merah,tomat,jeruk nipis,garam,kecap asin,kecap manis",60,"menu tradisional daerah, street food/jajanan pasar","1. Cuci dan potong daging beserta lemak nya;2. Lalu masukkan ke dalam daun pepaya yg sebelumnya sudah dicuci bersih dan diremas. Biarkan sekitar 30 menit;3. Sambil menunggu daging bisa siapkan bumbu marinasi;4. Blender atau uleg bumbu marinasi, kecuali jahe dan daun jeruk cukup digeprek saja;5. Lanjut campurkan merata bumbu marinasi ke daging. Tunggu minimal 1 jam supaya bumbu meresap;6. Sambil menunggu marinasi bisa siapkan saus kecapnya;7. Tusuk daging dan lemak sesuai selera, lalu dibakar;8. Selesai",https://img-global.cpcdn.com/recipes/f65ec5226fa55f7a/680x781f0.5_0.5_1.0q80/1-sate-kambing-pedas-manis-foto-resep-utama.webp,https://cookpad.com/id/resep/25842188,"['daging kambing', 'daun pepaya', 'bumbu marinasi', 'bawang merah', 'bawang putih', 'kemiri', 'garam', 'ketumbar', 'jahe', 'daun jeruk', 'kecap', 'cabe rawit', 'bawang merah', 'tomat', 'jeruk nipis', 'garam', 'kecap asin', 'kecap manis']","['daging kambing', 'daun pepaya', 'bumbu marinasi', 'bawang merah', 'bawang putih', 'kemiri', 'garam', 'ketumbar', 'jahe', 'daun jeruk', 'kecap', 'cabe rawit', 'bawang merah', 'tomat', 'jeruk nipis', 'garam', 'kecap asin', 'kecap manis']","['daging kambing', 'daun pepaya', 'bumbu marinasi', 'bawang merah', 'bawang putih', 'kemiri', 'garam', 'ketumbar', 'jahe', 'daun jeruk', 'kecap', 'cabe rawit', 'bawang merah', 'tomat', 'jeruk nipis', 'garam', 'kecap asin', 'kecap manis']",60,"['menu tradisional daerah', 'street food/jajanan pasar']","['menu tradisional daerah', 'street food/jajanan pasar']"
62,R0062,Soto Betawi,"daging sapi,air,santan instan,susu cair full cream,daun salam,daun jeruk,serai,lengkuas,kapulaga,pekak,kayu manis,cengkeh,biji pala,garam,merica,kaldu bubuk,minyak samin,bawang merah,bawang putih,kemiri,jintan,ketumbar,jahe,kentang,tomat,sambal rebus,jeruk limau,emping goreng,bawang goreng,daun bawang,timun,bawang merah,cabe rawit hijau,garam,gula pasir,cuka",60,"daging sapi, menu tradisional daerah, sup dan kuah, makanan rumahan","1. Potong daging sapi dadu;2. Masak dg metode 5:30:7 masukkan ke air mendidih, rebus 5 menit (tutup panci). Matikan api, biarkan 30 menit tetap dg panci tertutup. Nyalakan api, rebus lagi 7 menit ketika mendidih, tetap dg panci tertutup.;3. Tumis bumbu halus hingga harum.;4. Tambahkan bumbu aromatik lainnya daun salam, daun jeruk serai, lengkuas, kapulaga, cengkeh, pekak, kayu manis, pala. Masak hingga layu dan bumbu benar2 matang.;5. Masukkan tumisan ke air rebusan daging. Masak hingga mendidih.;6. Tambahkan garam, kaldu bubuk, merica bubuk, santan dan susu cair full cream. Masak hingga mendidih.;7. Tambahkan minyak samin. Masak hingga larut dan mendidih kembali. Lalu matikan api.;8. Membuat acar timun. Masukkan semua bahan ke dalam wadah. Aduk rata. Diamkan min. 15menit.;9. Cara penyajian. Beri kentang goreng, tomat, soto daging, taburi bawang goreng, daun bawang, sambal rebus, acar, jeruk limau dan emping goreng.;10. Soto betawi siap untuk dinikmati. Selamat mencoba.",https://img-global.cpcdn.com/recipes/3f90e621c68423c7/680x781f0.5_0.568518_1.0q80/soto-betawi-foto-resep-utama.webp,https://cookpad.com/id/resep/25828552,"['daging sapi', 'air', 'santan instan', 'susu cair full cream', 'daun salam', 'daun jeruk', 'serai', 'lengkuas', 'kapulaga', 'pekak', 'kayu manis', 'cengkeh', 'biji pala', 'garam', 'merica', 'kaldu bubuk', 'minyak samin', 'bawang merah', 'bawang putih', 'kemiri', 'jintan', 'ketumbar', 'jahe', 'kentang', 'tomat', 'sambal rebus', 'jeruk limau', 'emping goreng', 'bawang goreng', 'daun bawang', 'timun', 'bawang merah', 'cabe rawit hijau', 'garam', 'gula pasir', 'cuka']","['daging sapi', 'air', 'santan instan', 'susu cair full cream', 'daun salam', 'daun jeruk', 'serai', 'lengkuas', 'kapulaga', 'pekak', 'kayu manis', 'cengkeh', 'biji pala', 'garam', 'merica', 'kaldu bubuk', 'minyak samin', 'bawang merah', 'bawang putih', 'kemiri', 'jintan', 'ketumbar', 'jahe', 'kentang', 'tomat', 'sambal rebus', 'jeruk limau', 'emping goreng', 'bawang goreng', 'daun bawang', 'timun', 'bawang merah', 'cabe rawit hijau', 'garam', 'gula pasir', 'cuka']","['daging sapi', 'air', 'santan instan', 'susu cair full cream', 'salam', 'daun jeruk', 'serai', 'lengkuas', 'kapulaga', 'pekak', 'kayu manis', 'cengkeh', 'biji pala', 'garam', 'merica', 'kaldu ayam', 'minyak samin', 'bawang merah', 'bawang putih', 'kemiri', 'jintan', 'ketumbar', 'jahe', 'kentang', 'tomat', 'sambal rebus', 'jeruk limau', 'emping', 'bawang merah', 'daun bawang', 'timun', 'bawang merah', 'cabe rawit hijau', 'garam', 'gula pasir', 'cuka']",60,"['daging sapi', 'menu tradisional daerah', 'sup dan kuah', 'makanan rumahan']","['daging sapi', 'menu tradisional daerah', 'sup & kuah', 'makanan rumahan']"
63,R0063,Siomay Ayam Udang,"daging ayam,udang,tepung tapioka,wortel,daun bawang,kulit pangsit,garam,merica,gula,minyak wijen,micin asatu rose brand,kol rebus",60,"daging ayam, ikan dan seafood, camilan viral/kekinian,menu tradisional daerah","1. Campur ayam, udang, tepung tapioka, daun bawang, garam, merica, gula, minyak wijen, dan Micin Ajinomoto Rose Brand hingga rata.;2. Ambil 1 lembar kulit pangsit, beri adonan, bentuk seperti mangkuk kecil, taburi wortel parut di atasnya.;3. Kukus siomay selama 20 menit hingga matang.;4. Untuk saus: haluskan kacang, bawang putih, dan cabai, lalu masak dengan air, gula merah, dan garam hingga mengental. Tambahkan air jeruk limau.;5. Sajikan siomay dengan saus kacang.",https://img-global.cpcdn.com/recipes/0f2c9769d2d432a6/680x781cq80/siomay-ayam-udang-foto-resep-utama.webp,https://cookpad.com/id/resep/25801548,"['daging ayam', 'udang', 'tepung tapioka', 'wortel', 'daun bawang', 'kulit pangsit', 'garam', 'merica', 'gula', 'minyak wijen', 'micin asatu rose brand', 'kol rebus']","['daging ayam', 'udang', 'tepung tapioka', 'wortel', 'daun bawang', 'kulit pangsit', 'garam', 'merica', 'gula', 'minyak wijen', 'micin asatu rose brand', 'kol rebus']","['daging ayam', 'udang', 'tepung tapioka', 'wortel', 'daun bawang', 'kulit pangsit', 'garam', 'merica', 'gula', 'minyak wijen', 'micin asatu rose brand', 'kol rebus']",60,"['daging ayam', 'ikan dan seafood', 'camilan viral/kekinian', 'menu tradisional daerah']","['ayam', 'ikan & seafood', 'camilan viral/kekinian', 'menu tradisional daerah']"
64,R0064,Batagor,"tahu putih,kulit pangsit,ikan tenggiri giling,tepung tapioka,daun bawang,timun,bawang goreng,kacang tanah goreng,bawang putih,cabai merah,air,kecap manis,garam,gula pasir,micin asatu rose brand,minyak goreng",45,"ikan dan seafood, camilan viral/kekinian,menu tradisional daerah","1. Campur ikan, tahu, tepung, daun bawang, garam, Micin Asatu Rose Brand dan sedikit air. Aduk rata. Isi kulit pangsit dengan adonan, lipat, lalu goreng hingga kuning keemasan.;2. Haluskan kacang, bawang putih, cabai, gula, garam, dan penyedap rasa. Tambahkan air, aduk rata. Tumis bumbu kacang sebentar, angkat.;3. Potong batagor, tata di piring bersama timun. Siram dengan saus kacang, kecap manis, dan taburi bawang goreng.",https://img-global.cpcdn.com/recipes/000cad4b45fd3dd0/680x781cq80/batagor-foto-resep-utama.webp,https://cookpad.com/id/resep/25799213,"['tahu putih', 'kulit pangsit', 'ikan tenggiri giling', 'tepung tapioka', 'daun bawang', 'timun', 'bawang goreng', 'kacang tanah goreng', 'bawang putih', 'cabai merah', 'air', 'kecap manis', 'garam', 'gula pasir', 'micin asatu rose brand', 'minyak goreng']","['tahu putih', 'kulit pangsit', 'ikan tenggiri giling', 'tepung tapioka', 'daun bawang', 'timun', 'bawang goreng', 'kacang tanah goreng', 'bawang putih', 'cabai merah', 'air', 'kecap manis', 'garam', 'gula pasir', 'micin asatu rose brand', 'minyak goreng']","['tahu putih', 'kulit pangsit', 'ikan tenggiri giling', 'tepung tapioka', 'daun bawang', 'timun', 'bawang merah', 'kacang tanah', 'bawang putih', 'cabai merah', 'air', 'kecap manis', 'garam', 'gula pasir', 'micin asatu rose brand', 'minyak goreng']",45,"['ikan dan seafood', 'camilan viral/kekinian', 'menu tradisional daerah']","['ikan & seafood', 'camilan viral/kekinian', 'menu tradisional daerah']"
65,R0065,Pisang Goreng Keju,"pisang tanduk,tepung kobe pisang goreng,keju parut,susu kental manis",25,"kue dan dessert, makanan rumahan, camilan viral/kekinian, street food/jajanan pasar","1. ~ Siapkan pisang;2. ~ Masukkan tepung pisang ke dalam mangkuk.;3. ~ Masukkan pisang ke dalam adonan, aduk rata, lalu panaskan minyak goreng. Masukkan pisang ke dalam minyak goreng dan masak hingga matang kecoklatan. Angkat dan tiriskan.;4. ~ Taruh pisang diatas piring saji beri keju parut dan SKM;5. ~ Sajikan",https://img-global.cpcdn.com/recipes/63626499a1a85edb/680x781f0.5_0.5_1.0q80/pisang-goreng-keju-foto-resep-utama.webp,https://cookpad.com/id/resep/25860163,"['pisang tanduk', 'tepung kobe pisang goreng', 'keju parut', 'susu kental manis']","['pisang tanduk', 'tepung kobe pisang goreng', 'keju parut', 'susu kental manis']","['pisang tanduk', 'tepung kobe pisang goreng', 'keju parut', 'kental manis']",25,"['kue dan dessert', 'makanan rumahan', 'camilan viral/kekinian', 'street food/jajanan pasar']","['dessert & kue manis', 'makanan rumahan', 'camilan viral/kekinian', 'street food/jajanan pasar']"
66,R0066,Nasi Goreng Ayam Suir,"telur,ayam goreng,hati ampela,nasi putih,cabe rawit,kecap asin,kecap manis,saus tiram,minyak ikan,kaldu ayam,micin asatu,garam",20,"nasi dan olahan beras, ayam, makanan rumahan, telur, resep anak dan bekal sekolah","1. Panaskan sedikit minyak, goreng telur orak arik.;2. Masukkan nasi, irisan hati ampela goreng dan ayam yang sudah di suir.;3. Masukkan cabai, bumbu² dan kecap.;4. Aduk hingga merata dan matang.;5. Jika sudah, angkat dan sajikan.",https://img-global.cpcdn.com/recipes/74c704453335f057/680x781f0.5_0.5_1.0q80/129-nasi-goreng-ayam-suir-foto-resep-utama.webp,https://cookpad.com/id/resep/25781802,"['telur', 'ayam goreng', 'hati ampela', 'nasi putih', 'cabe rawit', 'kecap asin', 'kecap manis', 'saus tiram', 'minyak ikan', 'kaldu ayam', 'micin asatu', 'garam']","['telur', 'ayam goreng', 'hati ampela', 'nasi putih', 'cabe rawit', 'kecap asin', 'kecap manis', 'saus tiram', 'minyak ikan', 'kaldu ayam', 'micin asatu', 'garam']","['telur', 'ayam goreng', 'hati ampela', 'nasi putih', 'cabe rawit', 'kecap asin', 'kecap manis', 'saus tiram', 'minyak ikan', 'kaldu ayam', 'micin asatu', 'garam']",20,"['nasi dan olahan beras', 'ayam', 'makanan rumahan', 'telur', 'resep anak dan bekal sekolah']","['nasi & olahan beras', 'ayam', 'makanan rumahan', 'telur', 'resep anak & bekal sekolah']"
67,R0067,Bubur Ayam,"ayam,beras,garam,jahe,lengkuas,kunyit,bawang merah,bawang putih,kemiri,ketumbar,serai,garam,royco ayam,ayam suwir,daun bawang,kacang tanah,kerupuk,bawang goreng,sambal,kecap",60,"nasi dan olahan beras, ayam,menu tradisional daerah","1. Ayam dipotong 2 cuci bersih di rebus dengan 2 L air daun salam dan garam,setelah kaldu nya keluar matikan kompor di ambil separoh air kaldu.:2. Cuci bersih beras dan masak dengan air kalau ayam,tambah kan secukupnya air biasa,tambahkan garam dan 2 lembar daun salam,masak sampai jadi bubur,kalau beras nya belum lembut bisa tambahkan air.:3. Tumis semua bahan bumbu kuning,setelah wangi masukan sisa air kaldu rebusan ayam tadi,sekira ayam belum matang bisa di masak beserta bumbu kuning yg ditulis tadi,masak sampai matang,kalau air nya kurang bisa di tambahkan,setelah ayam matang pisahkan kaldu nya.:4. Goreng ayam jangan terlalu kering, dan suwir"" siap untuk toping buburnya.:5. Setelah semua selesai,siapkan bubur ke mangkok siram dengan bumbu kuning dan dan tata semua bahan pelengkap,bubur ayam siap untuk disajikan.",https://img-global.cpcdn.com/recipes/471d4043fd29cba4/680x781f0.5_0.451146_1.0q80/bubur-ayam-foto-resep-utama.webp,https://cookpad.com/id/resep/25849152,"['ayam', 'beras', 'garam', 'jahe', 'lengkuas', 'kunyit', 'bawang merah', 'bawang putih', 'kemiri', 'ketumbar', 'serai', 'garam', 'royco ayam', 'ayam suwir', 'daun bawang', 'kacang tanah', 'kerupuk', 'bawang goreng', 'sambal', 'kecap']","['ayam', 'beras', 'garam', 'jahe', 'lengkuas', 'kunyit', 'bawang merah', 'bawang putih', 'kemiri', 'ketumbar', 'serai', 'garam', 'royco ayam', 'ayam suwir', 'daun bawang', 'kacang tanah', 'kerupuk', 'bawang goreng', 'sambal', 'kecap']","['ayam', 'beras', 'garam', 'jahe', 'lengkuas', 'kunyit', 'bawang merah', 'bawang putih', 'kemiri', 'ketumbar', 'serai', 'garam', 'royco', 'ayam suwir', 'daun bawang', 'kacang tanah', 'kerupuk', 'bawang merah', 'sambal', 'kecap']",60,"['nasi dan olahan beras', 'ayam', 'menu tradisional daerah']","['nasi & olahan beras', 'ayam', 'menu tradisional daerah']"
68,R0068,Perkedel Kentang Daging,"kentang,daging sapi,bumbu mie/sop mahmudah,seledri,tapioka,telur,sambel kecap,bawang merah,bawang putih,cabai rawit,kecap manis",45,"makanan rumahan, daging sapi, menu tradisional daerah, telur","1. Kupas dan cuci bersih kentang. kemudian kukus hingga matang. Lumatkan, dan tunggu hingga suhu tidak terlalu panas;2. Rebus daging, potong/cincang kecil-kecil. Masukkan ke adonan kentang yang sudah dilumatkan. Tambahkan seledri cincang dan bumbu halus;3. Aduk rata, kemudian bentuk adonan. Balut ke tepung tapioka agar tidak menempel dan lebih kokoh.;4. Masukkan ke kocokan telur, kemudian goreng dengan api sedang. Hingga kecoklatan;5. Membuat Sambel Kecap: Potong-potong kecil cabai rawit, masukkan bawang merah dan putih goreng, tekan-tekan dengan sendok, kemudian beri kecap secukupnya. Perkedel kentang daging siap di sajikan dengan sambel kecap 😊",https://img-global.cpcdn.com/recipes/55d5622c88812047/680x781f0.5_0.5_1.0q80/perkedel-kentang-daging-foto-resep-utama.webp,https://cookpad.com/id/resep/25780249,"['kentang', 'daging sapi', 'bumbu mie/sop mahmudah', 'seledri', 'tapioka', 'telur', 'sambel kecap', 'bawang merah', 'bawang putih', 'cabai rawit', 'kecap manis']","['kentang', 'daging sapi', 'bumbu mie sop mahmudah', 'seledri', 'tapioka', 'telur', 'sambel kecap', 'bawang merah', 'bawang putih', 'cabai rawit', 'kecap manis']","['kentang', 'daging sapi', 'bumbu mie sop mahmudah', 'seledri', 'tapioka', 'telur', 'sambel kecap', 'bawang merah', 'bawang putih', 'cabai rawit', 'kecap manis']",45,"['makanan rumahan', 'daging sapi', 'menu tradisional daerah', 'telur']","['makanan rumahan', 'daging sapi', 'menu tradisional daerah', 'telur']"
69,R0069,Ayam Goreng Bawang Putih,"ayam,ketumbar,desaku marinasi ayam,ladaku,kaldu bubuk,tepung maizena,telur,minyak goreng,bawang putih",60,"ayam, makanan rumahan, resep anak dan bekal sekolah","1. Campur ayam, bubuk ketumbar, bumbu marinasi, lada, kaldu, maizena, telur, dan tambahkan bawang putih yang sudah di geprek bersama kulit.;2. Aduk rata, diamkan 20 menit atau simpan di kulkas semalaman.;3. Panaskan minyak, goreng ayam dan bawang putih bersamaan dengan api sedang hingga kuning keemasan.;4. Angkat dan tiriskan. Sajikan hangat.",https://img-global.cpcdn.com/recipes/96d9c61642efe6dd/680x781f0.5_0.5_1.0q80/ayam-goreng-bawang-putih-foto-resep-utama.webp,https://cookpad.com/id/resep/25869897,"['ayam', 'ketumbar', 'desaku marinasi ayam', 'ladaku', 'kaldu bubuk', 'tepung maizena', 'telur', 'minyak goreng', 'bawang putih']","['ayam', 'ketumbar', 'desa marinasi ayam', 'lada', 'kaldu bubuk', 'tepung maizena', 'telur', 'minyak goreng', 'bawang putih']","['ayam', 'ketumbar', 'desa marinasi ayam', 'lada', 'kaldu ayam', 'maizena', 'telur', 'minyak goreng', 'bawang putih']",60,"['ayam', 'makanan rumahan', 'resep anak dan bekal sekolah']","['ayam', 'makanan rumahan', 'resep anak & bekal sekolah']"
70,R0070,Klepon,"tepung ketan,tepung beras,garam,daun pandan,air,kelapa parut,gula aren",30,"kue dan dessert, camilan viral/kekinian, street food/jajanan pasar",1. Potong 4 daun pandan tambah air di blender sampai halus setelah itu di saring;2. Siapkan wadah Masukkan semua tepung dan garam serta di beri air pandan sedikit demi sedikit sampai bisa di pulung;3. Rebus air mendidih dan bulatkan tepung beri isian gula aren;4. Rebus sampai mengambang dan di angkat beri kelapa,https://img-global.cpcdn.com/recipes/2ec22896d0220d4b/680x781f0.5_0.568583_1.0q80/klepon-foto-resep-utama.webp,https://cookpad.com/id/resep/25831438,"['tepung ketan', 'tepung beras', 'garam', 'daun pandan', 'air', 'kelapa parut', 'gula aren']","['tepung ketan', 'tepung beras', 'garam', 'daun pandan', 'air', 'kelapa parut', 'gula aren']","['tepung ketan', 'tepung beras', 'garam', 'daun pandan', 'air', 'kelapa parut', 'gula aren']",30,"['kue dan dessert', 'camilan viral/kekinian', 'street food/jajanan pasar']","['dessert & kue manis', 'camilan viral/kekinian', 'street food/jajanan pasar']"
